origem,destino,peso
0vHfVsEe6Ps0d8cZ9PGzSw,0kTMK4gNFfLXaTb62w1UaJ,0.119998
0vHfVsEe6Ps0d8cZ9PGzSw,5Lub3JBkk9adIl7J6jLk6J,0.149376
0vHfVsEe6Ps0d8cZ9PGzSw,6JUMswocQ7Hp46kj9kyljT,0.162915
0vHfVsEe6Ps0d8cZ9PGzSw,6AizmGCrFRQHru1Qf8WKoJ,0.175703
0vHfVsEe6Ps0d8cZ9PGzSw,5fhcuVxuBWfgNXGuyAtLmr,0.18129
2hok5u09EI3Pl3PGf7j8nk,6obKfbBp4fdgUMppwgg837,0.226507
2hok5u09EI3Pl3PGf7j8nk,3XjN0mvFkQp1FMVM9Ro5hm,0.208164
2hok5u09EI3Pl3PGf7j8nk,5kqNIqFjijuzvVLhuY9B8j,0.236757
2hok5u09EI3Pl3PGf7j8nk,6U2NuJILEOEpW2tVCuqKHb,0.239455
2hok5u09EI3Pl3PGf7j8nk,78Nyf6RlqBANlMhSnKyClT,0.245608
2hok5u09EI3Pl3PGf7j8nk,5FFOPT5ErpRGwQlZPLaj0r,0.248672
2hok5u09EI3Pl3PGf7j8nk,25CQDt4jALXtZyAbjLwscD,0.256239
0fea68AdmYNygeTGI4RC18,3gUA9n61mBMVQzuOMunBVC,0.243084
0fea68AdmYNygeTGI4RC18,3JCcBtwNldEBd3O4hqYDWI,0.191984
0fea68AdmYNygeTGI4RC18,5oAPoGFM22cx3jxU34kIbo,0.183616
0fea68AdmYNygeTGI4RC18,08Uk9bJZ0XBAKNsv4Jsini,0.223792
0fea68AdmYNygeTGI4RC18,6jdRxKohu31OPlHvcdQCb8,0.23808
0fea68AdmYNygeTGI4RC18,30W8VKHrAZmHzObnwAoc1u,0.128373
0fea68AdmYNygeTGI4RC18,1yoMvmasuxZfqHEipJhRbp,0.203026
6JjPBQfI2Y8nIjnm65X6Pw,7iqOIHHEmu6Vhw25GgQ2eA,0.147304
6JjPBQfI2Y8nIjnm65X6Pw,05y79YGqS94EQe0v29lHIo,0.135941
6JjPBQfI2Y8nIjnm65X6Pw,0fRsJIT0OkpN0o2nCu0hAF,0.124364
6JjPBQfI2Y8nIjnm65X6Pw,05bfbizlM5AX6Mf1RRyMho,0.138478
6JjPBQfI2Y8nIjnm65X6Pw,6NfrH0ANGmgBXyxgV2PeXt,0.159849
6JjPBQfI2Y8nIjnm65X6Pw,6e9Ew4AECYwY5Xgs2ZKMgp,0.172716
6JjPBQfI2Y8nIjnm65X6Pw,34Of8oS43EKVkacxfY2IvW,0.17623
30fs492ovSWQYydT1Ap2bM,6DoL1yYIwEW7VZMRaJhoJI,0.166045
30fs492ovSWQYydT1Ap2bM,6NfrH0ANGmgBXyxgV2PeXt,0.14767
30fs492ovSWQYydT1Ap2bM,0fRsJIT0OkpN0o2nCu0hAF,0.195139
30fs492ovSWQYydT1Ap2bM,34Of8oS43EKVkacxfY2IvW,0.23586
30fs492ovSWQYydT1Ap2bM,17rWVgXfSg9YngQ9GpeKlq,0.22648
30fs492ovSWQYydT1Ap2bM,7iqOIHHEmu6Vhw25GgQ2eA,0.191919
30fs492ovSWQYydT1Ap2bM,6JjPBQfI2Y8nIjnm65X6Pw,0.243662
4mRDHNAFzVK2UvdzZaB5fA,12RhwILynUaiAw6XFGqqXB,0.148426
4mRDHNAFzVK2UvdzZaB5fA,0E0DRHf5PfMeor0ZCwB3oT,0.165088
4mRDHNAFzVK2UvdzZaB5fA,5W83ErFkO3aKAIS1WMi6u0,0.203605
4mRDHNAFzVK2UvdzZaB5fA,0iuRYmJA5Oy6GF3wpibS27,0.248637
4mRDHNAFzVK2UvdzZaB5fA,7Bk0uXKk1uPT0XuQbpFzvs,0.221165
4mRDHNAFzVK2UvdzZaB5fA,3BoIHWjO48jLcdFby2P8D3,0.237757
4mRDHNAFzVK2UvdzZaB5fA,43FSBWy8WSY32mUWX4lL1X,0.249116
6C1RD7YQVvt3YQj0CmuTeu,195Ez26qzXA0l6M1fcXayl,0.199703
6C1RD7YQVvt3YQj0CmuTeu,1A9iX4vg8vLi4Gmr34k9nQ,0.216638
6C1RD7YQVvt3YQj0CmuTeu,2TnfIvH4ywjwcJiS049sdh,0.217593
6C1RD7YQVvt3YQj0CmuTeu,0gCPvo1GkbtPhMqg5Gbx1K,0.22584
6C1RD7YQVvt3YQj0CmuTeu,1qkVJlyVaLZbwolRZmc17i,0.232427
6C1RD7YQVvt3YQj0CmuTeu,1H4XsStlZ7hcSrQgDZqFFp,0.224966
6C1RD7YQVvt3YQj0CmuTeu,62K8BiRg2aZgFPvpnBE2o1,0.242858
6sLjhkPpWeysV55XaaYE7e,302I7g0l3jmAbzFu9WBCmu,0.329763
6sLjhkPpWeysV55XaaYE7e,2Qud6Q1KlK22qHcjUGlRpJ,0.33709
6sLjhkPpWeysV55XaaYE7e,2vmfvSoZBFAt9hhRoEByLi,0.372999
6sLjhkPpWeysV55XaaYE7e,08GjhkTcXOE7PElOfglIRO,0.280742
6sLjhkPpWeysV55XaaYE7e,2ohNni8RN3X7nRbimfVQF7,0.37551
5GF0X7GdNmnouKcdhhRmtm,0SepUdFlQjKMBB3LETGaeK,0.211761
5GF0X7GdNmnouKcdhhRmtm,66x45Yh9x397PWpxMX0ZDT,0.313818
5GF0X7GdNmnouKcdhhRmtm,2z9YkcLojiOE7Eu2p9lPZR,0.326522
5GF0X7GdNmnouKcdhhRmtm,0EhpEsp4L0oRGM0vmeaN5e,0.321193
5GF0X7GdNmnouKcdhhRmtm,0RGpd5zCowfEItCUF7Itpr,0.327289
5GF0X7GdNmnouKcdhhRmtm,0UvZcEfpzVyx47QsRbjyBz,0.334391
12RhwILynUaiAw6XFGqqXB,5W83ErFkO3aKAIS1WMi6u0,0.224904
12RhwILynUaiAw6XFGqqXB,6IBgT0sZ1rmG1bUSDNwPvn,0.231481
12RhwILynUaiAw6XFGqqXB,0E0DRHf5PfMeor0ZCwB3oT,0.222036
12RhwILynUaiAw6XFGqqXB,0iuRYmJA5Oy6GF3wpibS27,0.246443
12RhwILynUaiAw6XFGqqXB,2BCIGNtoG62eii8i5F49A2,0.293703
12RhwILynUaiAw6XFGqqXB,43FSBWy8WSY32mUWX4lL1X,0.26635
3yDuiUhB3NHRXQ4KHRlOgC,0AoSsEotQdgFalXKUuwv3y,0.379891
3yDuiUhB3NHRXQ4KHRlOgC,7kN7u1ZDOrNBKcEEGwGeDY,0.329264
3yDuiUhB3NHRXQ4KHRlOgC,03a359wbiUsjN9h6yzXvmS,0.325344
3yDuiUhB3NHRXQ4KHRlOgC,2D0okVifGcPTmi6LJpIxpZ,0.314348
3yDuiUhB3NHRXQ4KHRlOgC,3GIRzF4WLdmjaqgoFFsfXV,0.35372
3yDuiUhB3NHRXQ4KHRlOgC,50Gj0T5qqRpnrBc26SFvu1,0.365228
3yDuiUhB3NHRXQ4KHRlOgC,5B2UaRBssL6Am4LukpZ5I3,0.306969
7w1RxkQtEwKYEoyQuaxfXW,1taxgz2kFYnCOH5sXAPONb,0.197197
7w1RxkQtEwKYEoyQuaxfXW,0Bns7Z5qu5gwuZVN3ht5vN,0.208067
7w1RxkQtEwKYEoyQuaxfXW,5l78PGbrC8CPSIEMlhGNR4,0.206673
7w1RxkQtEwKYEoyQuaxfXW,0SlQayvafIPqFFmtq5DlRQ,0.213742
7w1RxkQtEwKYEoyQuaxfXW,42lpuSQmnLUM1ZXJVzIVOi,0.225451
7w1RxkQtEwKYEoyQuaxfXW,7AYeUZdjhytTMRwTuEB8X9,0.226397
4qGr8HmRjhdRoUCnLf82eM,5RubKOuDoPn5Kj5TLVxSxY,0.118852
4qGr8HmRjhdRoUCnLf82eM,6JUMswocQ7Hp46kj9kyljT,0.169937
4qGr8HmRjhdRoUCnLf82eM,1mSviQV9iQnGSRyvTIuxAj,0.174662
4qGr8HmRjhdRoUCnLf82eM,5fhcuVxuBWfgNXGuyAtLmr,0.1831
4qGr8HmRjhdRoUCnLf82eM,5e50NiIlOc2YJIftHzoehd,0.181035
4qGr8HmRjhdRoUCnLf82eM,4GVXOJTmRPpUhmq2CLa8u3,0.200062
6JXbjTYnHhVpgz8aRm1wTR,3ihLb6d7mWwOtFt4yaxCQu,0.221945
6JXbjTYnHhVpgz8aRm1wTR,1aZReheYIMalvxMShvPzvg,0.182787
6JXbjTYnHhVpgz8aRm1wTR,6ifUES3keWjwXgae8pXI3o,0.200379
6JXbjTYnHhVpgz8aRm1wTR,2oGwrIrsnF05EAdyPecOVV,0.20196
6JXbjTYnHhVpgz8aRm1wTR,5Lub3JBkk9adIl7J6jLk6J,0.206609
6JXbjTYnHhVpgz8aRm1wTR,1khmgu0pveJbkbpbkyvcQv,0.245939
6JXbjTYnHhVpgz8aRm1wTR,2zS2tOGJfBudwFMCxFhzix,0.247576
4d4ZXH4dr5bYfgErHiZCX2,5R7l05dglCrUX0qjZ1Eec1,0.067
4d4ZXH4dr5bYfgErHiZCX2,1H4XsStlZ7hcSrQgDZqFFp,0.162656
4d4ZXH4dr5bYfgErHiZCX2,4IsO1J5LSrVwkQOIEdZ417,0.183733
4d4ZXH4dr5bYfgErHiZCX2,5rfAvjThTSoBWAJgtFIf5M,0.19905
4d4ZXH4dr5bYfgErHiZCX2,1qkVJlyVaLZbwolRZmc17i,0.207085
4d4ZXH4dr5bYfgErHiZCX2,195Ez26qzXA0l6M1fcXayl,0.218596
0nDGgXV5oI8TdAmWjUx65l,4vpXjguMioKefak80ytICn,0.100447
0nDGgXV5oI8TdAmWjUx65l,0NBdUCQ7N2Wm8rZgWjS5Uc,0.091722
0nDGgXV5oI8TdAmWjUx65l,0gkJCLufpKEvz4hoUFqxBw,0.138408
0nDGgXV5oI8TdAmWjUx65l,2ksOAxtIxY8yElEWw8RhgK,0.154763
0nDGgXV5oI8TdAmWjUx65l,2dl5K2ScW7jYhAhuem06cm,0.141071
0nDGgXV5oI8TdAmWjUx65l,4ZVixZtN0pa9cXednIjrSI,0.155152
0nDGgXV5oI8TdAmWjUx65l,0KkIkfsLEJbrcIhYsCL7L5,0.155493
41wtwzCZkXwpnakmwJ239F,705P8JiDEHEbeNZF0ZlqeR,0.218888
41wtwzCZkXwpnakmwJ239F,5kVZxyMY1gfdCLiChsfjn1,0.191423
41wtwzCZkXwpnakmwJ239F,4Y7DBrevuHZW8si6GGpjwe,0.191293
41wtwzCZkXwpnakmwJ239F,6stWVqWxtPPednHy1mzoOz,0.220582
41wtwzCZkXwpnakmwJ239F,6CXNaNAwb4E59DJr1M4tcd,0.245587
41wtwzCZkXwpnakmwJ239F,7AYeUZdjhytTMRwTuEB8X9,0.263118
41wtwzCZkXwpnakmwJ239F,0FDMH2ahuIVzCybwHJK9zh,0.271063
7qNS4GwQ8xn7twyWHIZk3C,28hF47ontr1ZcXwtcvgXXz,0.235015
7qNS4GwQ8xn7twyWHIZk3C,1eDwCN3vM597Xzn0Yviu0T,0.157507
7qNS4GwQ8xn7twyWHIZk3C,23WI5V2eD4EyGKxSl7Pyeq,0.222161
7qNS4GwQ8xn7twyWHIZk3C,3Hx6jNZYXP4da4Pz7Wa5IQ,0.198343
7qNS4GwQ8xn7twyWHIZk3C,1XlpaijGmAY0pWe16oucrC,0.219091
7qNS4GwQ8xn7twyWHIZk3C,3JCaq3KDSROg3TXhdiDa9n,0.234536
2TDyyEBasw10wu5Uh94bR1,08CfbE367oYkpZ7ZeJjNoJ,0.313118
2TDyyEBasw10wu5Uh94bR1,2TnfIvH4ywjwcJiS049sdh,0.332192
2TDyyEBasw10wu5Uh94bR1,0SqqAgdovOE24BzxIClpjw,0.323617
2TDyyEBasw10wu5Uh94bR1,7qCHqtiSiX3T09ErW718yQ,0.339019
2TDyyEBasw10wu5Uh94bR1,4tYFy8ALRjIZvnvSLw5lxN,0.343885
2TDyyEBasw10wu5Uh94bR1,2oGwrIrsnF05EAdyPecOVV,0.294278
2TDyyEBasw10wu5Uh94bR1,2zS2tOGJfBudwFMCxFhzix,0.323238
5fWG4JDot8nHCte7gUdMUS,7qCHqtiSiX3T09ErW718yQ,0.267658
5fWG4JDot8nHCte7gUdMUS,2TDyyEBasw10wu5Uh94bR1,0.359069
5fWG4JDot8nHCte7gUdMUS,75sMhi81W5Tw2AGlOGATuy,0.322492
5fWG4JDot8nHCte7gUdMUS,2FqoR7diymD1Eh7cVb3DMg,0.310291
5fWG4JDot8nHCte7gUdMUS,2oGwrIrsnF05EAdyPecOVV,0.33419
5fWG4JDot8nHCte7gUdMUS,2AuWgceaQyfMoI3EGavwGb,0.367341
5fWG4JDot8nHCte7gUdMUS,2zS2tOGJfBudwFMCxFhzix,0.36144
48AJSd42lXpicsGqcgopof,3JCaq3KDSROg3TXhdiDa9n,0.119034
48AJSd42lXpicsGqcgopof,69vlMrzHwATKzupwNcUPyK,0.095568
48AJSd42lXpicsGqcgopof,6ojZtz3sZr6ynvejLOqgCj,0.051027
48AJSd42lXpicsGqcgopof,2ksOAxtIxY8yElEWw8RhgK,0.119064
48AJSd42lXpicsGqcgopof,10sfOEITbOKbwrChws8lyD,0.128854
6iXWsJhve7nuPnvfz0pi2m,0jdpEZOn94AYksJhzRUA1N,0.219358
6iXWsJhve7nuPnvfz0pi2m,3umS4y3uQDkqekNjVpiRUs,0.182413
6iXWsJhve7nuPnvfz0pi2m,3CqFFDWFGlbeLEyIJChjzj,0.210386
6iXWsJhve7nuPnvfz0pi2m,5yvTF0bpT4JazX5GhF1uwl,0.200877
6iXWsJhve7nuPnvfz0pi2m,0G2zPzWqVjR68iNPmx2TBe,0.16769
6iXWsJhve7nuPnvfz0pi2m,0JAZWvvqttGFm4UMDsPQXC,0.222969
6iXWsJhve7nuPnvfz0pi2m,6jdRxKohu31OPlHvcdQCb8,0.224109
6wywJ7RutAY0JL7cMP7uFN,5RubKOuDoPn5Kj5TLVxSxY,0.191211
6wywJ7RutAY0JL7cMP7uFN,2FSGUA0gFgGeQdprjtGM2M,0.158333
6wywJ7RutAY0JL7cMP7uFN,1mSviQV9iQnGSRyvTIuxAj,0.165421
6wywJ7RutAY0JL7cMP7uFN,5jt25aFjW2kNoBqaEVaz5W,0.176337
6wywJ7RutAY0JL7cMP7uFN,4IsO1J5LSrVwkQOIEdZ417,0.157428
6wywJ7RutAY0JL7cMP7uFN,4MUqlINdPK2nTROafnpB4Z,0.193064
5oAPoGFM22cx3jxU34kIbo,30W8VKHrAZmHzObnwAoc1u,0.158484
5oAPoGFM22cx3jxU34kIbo,08Uk9bJZ0XBAKNsv4Jsini,0.182234
5oAPoGFM22cx3jxU34kIbo,3PpWCS95gDUDRPko3u1MZ9,0.197172
5oAPoGFM22cx3jxU34kIbo,48JyScCjfv3tPtwqROJHiV,0.216812
5oAPoGFM22cx3jxU34kIbo,1ygGL7bqbGaduDaKHIvKBh,0.230306
6N7LquYjc3c53qr4PSJbi5,62K8BiRg2aZgFPvpnBE2o1,0.23799
6N7LquYjc3c53qr4PSJbi5,2CdTLdDjwZdVcm0bresVWx,0.113491
6N7LquYjc3c53qr4PSJbi5,5Lub3JBkk9adIl7J6jLk6J,0.278528
6N7LquYjc3c53qr4PSJbi5,5B60XFKzm8WsJTdVyt4u4I,0.301341
6N7LquYjc3c53qr4PSJbi5,1khmgu0pveJbkbpbkyvcQv,0.287283
6N7LquYjc3c53qr4PSJbi5,195Ez26qzXA0l6M1fcXayl,0.299767
6N7LquYjc3c53qr4PSJbi5,0jbWzbyfQ6X45AvzgNfOYj,0.305618
6CXNaNAwb4E59DJr1M4tcd,3iZArDlxJyb72KVWPmb3JW,0.227563
6CXNaNAwb4E59DJr1M4tcd,3ihD3lOeQRlzTwaORNulux,0.217131
6CXNaNAwb4E59DJr1M4tcd,3tlkoRR8x0VaiCoH07BRYH,0.191864
6CXNaNAwb4E59DJr1M4tcd,6MJUCumnQsQEKbCy28tbCP,0.255227
6CXNaNAwb4E59DJr1M4tcd,6stWVqWxtPPednHy1mzoOz,0.256989
2gKszD1ri5gGONhTuwil9A,6JB23R70qctQH0h4FGGlEV,0.385324
2gKszD1ri5gGONhTuwil9A,2iHjPGTXFJECERi5oucgWQ,0.298508
2gKszD1ri5gGONhTuwil9A,3M23T72K5eqHI2GzdFMMHE,0.438859
2gKszD1ri5gGONhTuwil9A,0gLw9CHggtOhY5RVzU6Gsi,0.380487
2gKszD1ri5gGONhTuwil9A,493Rk3iS7rs8uPfpnfm95u,0.432085
2gKszD1ri5gGONhTuwil9A,2uflssWlCaJ6CbTMOsUpNI,0.456604
2gKszD1ri5gGONhTuwil9A,6Eclvq2hFXEJ83meyFDze0,0.457197
6SxDyZv0icnCfTS9WBaa4j,7sCihT9B6JragpMuTuQZ2f,0.125642
6SxDyZv0icnCfTS9WBaa4j,7gcMKL3lnDxsp4bIXyv6Zk,0.161644
6SxDyZv0icnCfTS9WBaa4j,2cXeLEN1eguDzERP5csBUs,0.167377
6SxDyZv0icnCfTS9WBaa4j,5l78PGbrC8CPSIEMlhGNR4,0.11176
6SxDyZv0icnCfTS9WBaa4j,49eU6cfKOpuh3DiuwNma5l,0.168711
6SxDyZv0icnCfTS9WBaa4j,7J0hX7mUxZtP9KdJ9iXGeP,0.18482
6SxDyZv0icnCfTS9WBaa4j,0gkJCLufpKEvz4hoUFqxBw,0.192121
2mO3wtkRRgmycJtCyPxBWA,2Q7JT7o5Zx1avAOV2dLDkj,0.540645
2mO3wtkRRgmycJtCyPxBWA,2Kp7pJ36kT6n5YlGm8PixL,0.533285
2mO3wtkRRgmycJtCyPxBWA,2uflssWlCaJ6CbTMOsUpNI,0.554165
2mO3wtkRRgmycJtCyPxBWA,1CU49Tn0AuZH9TYQWPE1Bu,0.554485
2mO3wtkRRgmycJtCyPxBWA,0k85ZZv3XNJ9dL2WLlZGuI,0.525746
2mO3wtkRRgmycJtCyPxBWA,2BCIGNtoG62eii8i5F49A2,0.542097
2mO3wtkRRgmycJtCyPxBWA,2gKszD1ri5gGONhTuwil9A,0.514735
7dT6ccDqmMHvz5C0d8iUND,0Be7sopyKMv8Y8npsUkax2,0.108145
7dT6ccDqmMHvz5C0d8iUND,4FvJysAX0y4TfHE9CIprrx,0.134899
7dT6ccDqmMHvz5C0d8iUND,4SSbtLDkepeOHAckM1FCBP,0.165161
7dT6ccDqmMHvz5C0d8iUND,42lpuSQmnLUM1ZXJVzIVOi,0.171491
7dT6ccDqmMHvz5C0d8iUND,4XqXNU8MwPHwbgZmNXmAdc,0.12302
7dT6ccDqmMHvz5C0d8iUND,4r1iag8SixyX9KiRxWVswH,0.143229
0G2zPzWqVjR68iNPmx2TBe,0JAZWvvqttGFm4UMDsPQXC,0.166696
0G2zPzWqVjR68iNPmx2TBe,3CqFFDWFGlbeLEyIJChjzj,0.152919
0G2zPzWqVjR68iNPmx2TBe,5yvTF0bpT4JazX5GhF1uwl,0.196079
0G2zPzWqVjR68iNPmx2TBe,3umS4y3uQDkqekNjVpiRUs,0.197444
0G2zPzWqVjR68iNPmx2TBe,6jdRxKohu31OPlHvcdQCb8,0.208054
0G2zPzWqVjR68iNPmx2TBe,0jdpEZOn94AYksJhzRUA1N,0.215157
6MJUCumnQsQEKbCy28tbCP,1LIqNVhaIgxXUt2eVoIQJ3,0.117196
6MJUCumnQsQEKbCy28tbCP,318wNtLpuTW12tfiwo4yGN,0.09766
6MJUCumnQsQEKbCy28tbCP,3MWGKFL4mRTeaksWhbEngH,0.165316
6MJUCumnQsQEKbCy28tbCP,7hOfyNuj2dLc0HAEYVDIYS,0.138725
6MJUCumnQsQEKbCy28tbCP,4HYDUMY0xSpeBr0AMY9cUz,0.173958
1u7uf9ZXgNd2P6h43dKlYT,13Gdy9IZ4kOXPFP7FOCvVg,0.136453
1u7uf9ZXgNd2P6h43dKlYT,6jM9zDolSTqAmvBziZBifG,0.155971
1u7uf9ZXgNd2P6h43dKlYT,4ls9U6ee7CRONWg4mfWgpN,0.163013
1u7uf9ZXgNd2P6h43dKlYT,6NGNWixLd0Qzl5ssOigXJt,0.183609
1u7uf9ZXgNd2P6h43dKlYT,343HgC6SVFtTAgMPlGoNjn,0.187215
1u7uf9ZXgNd2P6h43dKlYT,2sSbgGMWTNfYpaHO3kFfyX,0.190523
3V8UKqhEK5zBkBb6d6ub8i,4x5BLUX8veFKNWu6wiu5LL,0.223141
3V8UKqhEK5zBkBb6d6ub8i,43FSBWy8WSY32mUWX4lL1X,0.210169
3V8UKqhEK5zBkBb6d6ub8i,7Bk0uXKk1uPT0XuQbpFzvs,0.23181
3V8UKqhEK5zBkBb6d6ub8i,6mmPpaltUZK7xjNlBPQQ0p,0.248283
3V8UKqhEK5zBkBb6d6ub8i,2wQBzAZdsaqDBbtwBk5MhA,0.252403
3V8UKqhEK5zBkBb6d6ub8i,4FjkjrvfbB3C4eUqWlw3vB,0.25423
3V8UKqhEK5zBkBb6d6ub8i,1FlL8ycld6uVDDyhV7P5FA,0.291532
00zKsjOedBGipmWamt0bdq,0QLc4flxwQVhYbNhW6PCMe,0.197968
00zKsjOedBGipmWamt0bdq,2f1LwoDgtqVMV7Lu5sT6tG,0.207302
00zKsjOedBGipmWamt0bdq,28hF47ontr1ZcXwtcvgXXz,0.194662
00zKsjOedBGipmWamt0bdq,3XjN0mvFkQp1FMVM9Ro5hm,0.197663
00zKsjOedBGipmWamt0bdq,1c2vVx6knoiZHXbJJ9Mk8L,0.209696
00zKsjOedBGipmWamt0bdq,5FFOPT5ErpRGwQlZPLaj0r,0.197756
00zKsjOedBGipmWamt0bdq,2N7VkoqFIsANXJxIthXVtx,0.134007
1LIqNVhaIgxXUt2eVoIQJ3,3MWGKFL4mRTeaksWhbEngH,0.136557
1LIqNVhaIgxXUt2eVoIQJ3,318wNtLpuTW12tfiwo4yGN,0.151795
1LIqNVhaIgxXUt2eVoIQJ3,3SlKme42qm1vWrkl3BrZmm,0.138646
1LIqNVhaIgxXUt2eVoIQJ3,4R8BJggjosTswLxtkw8V7P,0.153312
3Hx6jNZYXP4da4Pz7Wa5IQ,1eDwCN3vM597Xzn0Yviu0T,0.148754
3Hx6jNZYXP4da4Pz7Wa5IQ,1c2vVx6knoiZHXbJJ9Mk8L,0.194378
3Hx6jNZYXP4da4Pz7Wa5IQ,3JCaq3KDSROg3TXhdiDa9n,0.206926
3Hx6jNZYXP4da4Pz7Wa5IQ,23WI5V2eD4EyGKxSl7Pyeq,0.218118
3Hx6jNZYXP4da4Pz7Wa5IQ,1XlpaijGmAY0pWe16oucrC,0.206531
2mzDRrBn6M6rWX4bGzd1uQ,2ohNni8RN3X7nRbimfVQF7,0.165374
2mzDRrBn6M6rWX4bGzd1uQ,6PDlkWmrq2ZKiUuFt2aQsH,0.217263
2mzDRrBn6M6rWX4bGzd1uQ,3ihD3lOeQRlzTwaORNulux,0.249016
2mzDRrBn6M6rWX4bGzd1uQ,302I7g0l3jmAbzFu9WBCmu,0.243303
2mzDRrBn6M6rWX4bGzd1uQ,35et0G7aJVzE52TzK50Jg7,0.263652
2mzDRrBn6M6rWX4bGzd1uQ,4Y7DBrevuHZW8si6GGpjwe,0.273412
2mzDRrBn6M6rWX4bGzd1uQ,2IzV2SPZQLadtA46ni3ICq,0.282255
2oc453fwBG0zy4LWRW11Fb,5l78PGbrC8CPSIEMlhGNR4,0.272216
2oc453fwBG0zy4LWRW11Fb,3ihD3lOeQRlzTwaORNulux,0.242396
2oc453fwBG0zy4LWRW11Fb,4r9jkMEnArtWGH2rL2FZl0,0.23538
2oc453fwBG0zy4LWRW11Fb,1f2AyplMMO29MHBkjfFRmc,0.281011
2oc453fwBG0zy4LWRW11Fb,3ZOtlXjfQaT0z7pbzsowuV,0.273476
2oc453fwBG0zy4LWRW11Fb,6NGNWixLd0Qzl5ssOigXJt,0.280646
2oc453fwBG0zy4LWRW11Fb,49eU6cfKOpuh3DiuwNma5l,0.241882
0YoNL20XORC4ZuxlRLu3cM,4MUqlINdPK2nTROafnpB4Z,0.144189
0YoNL20XORC4ZuxlRLu3cM,5fhcuVxuBWfgNXGuyAtLmr,0.131501
0YoNL20XORC4ZuxlRLu3cM,6JUMswocQ7Hp46kj9kyljT,0.09163
0YoNL20XORC4ZuxlRLu3cM,5B60XFKzm8WsJTdVyt4u4I,0.153472
0YoNL20XORC4ZuxlRLu3cM,5Lub3JBkk9adIl7J6jLk6J,0.154354
4srcMdbm2qzVG98tJajHxp,5rfAvjThTSoBWAJgtFIf5M,0.132573
4srcMdbm2qzVG98tJajHxp,4MUqlINdPK2nTROafnpB4Z,0.131356
4srcMdbm2qzVG98tJajHxp,3SlKme42qm1vWrkl3BrZmm,0.127631
4srcMdbm2qzVG98tJajHxp,6AizmGCrFRQHru1Qf8WKoJ,0.142232
4srcMdbm2qzVG98tJajHxp,6TsVhM8qIkWN5cJVDIVbbz,0.144132
7Dk8r4VR5NoveUvTiCKEXC,6NGNWixLd0Qzl5ssOigXJt,0.22918
7Dk8r4VR5NoveUvTiCKEXC,2rCbl9naJYhaxjLsfx88uM,0.176874
7Dk8r4VR5NoveUvTiCKEXC,5A1vGSsqw0UQCBxHOyPOjG,0.242217
7Dk8r4VR5NoveUvTiCKEXC,6jM9zDolSTqAmvBziZBifG,0.158506
7Dk8r4VR5NoveUvTiCKEXC,1u7uf9ZXgNd2P6h43dKlYT,0.226786
7Dk8r4VR5NoveUvTiCKEXC,7AYeUZdjhytTMRwTuEB8X9,0.238485
7Dk8r4VR5NoveUvTiCKEXC,705P8JiDEHEbeNZF0ZlqeR,0.253175
5fhcuVxuBWfgNXGuyAtLmr,6JUMswocQ7Hp46kj9kyljT,0.11401
5fhcuVxuBWfgNXGuyAtLmr,3ihLb6d7mWwOtFt4yaxCQu,0.130084
5fhcuVxuBWfgNXGuyAtLmr,1XgpK29CGGjZnxPYkiRbh4,0.16148
5fhcuVxuBWfgNXGuyAtLmr,5Lub3JBkk9adIl7J6jLk6J,0.154697
5fhcuVxuBWfgNXGuyAtLmr,4tYFy8ALRjIZvnvSLw5lxN,0.166185
6D2TCm4nf5nxAcdGJ7w3QP,0NBdUCQ7N2Wm8rZgWjS5Uc,0.182719
6D2TCm4nf5nxAcdGJ7w3QP,1bEppoRAORPzwVS6y3F4Ef,0.188572
6D2TCm4nf5nxAcdGJ7w3QP,1taxgz2kFYnCOH5sXAPONb,0.184286
6D2TCm4nf5nxAcdGJ7w3QP,0QLc4flxwQVhYbNhW6PCMe,0.198212
6D2TCm4nf5nxAcdGJ7w3QP,0SlQayvafIPqFFmtq5DlRQ,0.200303
6D2TCm4nf5nxAcdGJ7w3QP,6Za3190Sbw39BBC77WSS1C,0.200437
6D2TCm4nf5nxAcdGJ7w3QP,0gkJCLufpKEvz4hoUFqxBw,0.20177
5zl3YXkWTij4lo3kw1BAlE,3PpWCS95gDUDRPko3u1MZ9,0.209647
5zl3YXkWTij4lo3kw1BAlE,2D3z17LBMJ2HEHeBFFjTLi,0.165759
5zl3YXkWTij4lo3kw1BAlE,6UHfW9PmGAUjIVeIkPzPQ2,0.183497
5zl3YXkWTij4lo3kw1BAlE,4HzqWEdAbzcVFDv0pvxV4w,0.224913
5zl3YXkWTij4lo3kw1BAlE,3TO0bMBlbB8hce2klnWUjc,0.2435
5zl3YXkWTij4lo3kw1BAlE,2AuWgceaQyfMoI3EGavwGb,0.246233
4bK6C3UzOgWrfaK5IC3pOO,0EhpEsp4L0oRGM0vmeaN5e,0.435545
4bK6C3UzOgWrfaK5IC3pOO,66x45Yh9x397PWpxMX0ZDT,0.436983
4bK6C3UzOgWrfaK5IC3pOO,4Xtlw8oXkIOvzV7crUBKeZ,0.425138
4bK6C3UzOgWrfaK5IC3pOO,2AuWgceaQyfMoI3EGavwGb,0.418084
4bK6C3UzOgWrfaK5IC3pOO,5ueWiIP0QQcAqbMutT1Ng0,0.402736
